product_id,product_name,category,sub_category,brand,price,cost_price,launch_date,is_active
P-16944,Product_16944,Fashion,Men,Brand_56,36179.09,28825.5,2022-10-05,Y
P-16945,Product_16945,Home,Decor,Brand_88,29630.35,15674.54,2024-03-19,N
P-16946,Product_16946,Electronics,Laptop,Brand_91,17687.71,8881.99,2024-06-14,Y
P-16947,Product_16947,Grocery,Beverages,Brand_97,26188.27,20107.97,2022-09-13,Y
P-16948,Product_16948,Electronics,Accessories,Brand_16,8770.29,5191.26,2023-03-21,Y
P-16949,Product_16949,Home,Decor,Brand_18,39267.93,22398.64,2024-08-12,N
P-16950,Product_16950,Electronics,Accessories,Brand_99,13507.78,8640.63,2023-02-13,Y
P-16951,Product_16951,Grocery,Beverages,Brand_95,14754.36,8671.99,2022-02-28,N
P-16952,Product_16952,Electronics,Mobile,Brand_80,14965.62,7714.16,2023-09-12,Y
P-16953,Product_16953,Home,Furniture,Brand_11,48118.55,31734.65,2024-02-19,N
P-16954,Product_16954,Fashion,Kids,Brand_54,32834.71,23886.37,2023-07-03,Y
P-16955,Product_16955,Fashion,Kids,Brand_97,46613.57,34589.47,2023-04-25,N
P-16956,Product_16956,Electronics,Accessories,Brand_1,10169.88,6464.49,2023-05-26,Y
P-16957,Product_16957,Grocery,Food,Brand_59,4551.15,2654.65,2023-08-25,N
P-16958,Product_16958,Fashion,Kids,Brand_28,18486.49,12179.13,2023-11-23,N
P-16959,Product_16959,Grocery,Food,Brand_15,27933.36,18753.12,2024-08-27,N
P-16960,Product_16960,Electronics,Laptop,Brand_80,25673.14,15757.69,2022-12-27,N
P-16961,Product_16961,Fashion,Kids,Brand_16,31731.94,25152.54,2022-04-11,N
P-16962,Product_16962,Fashion,Kids,Brand_100,49273.66,31140.04,2024-09-22,N
P-16963,Product_16963,Grocery,Food,Brand_16,12991.19,10248.22,2022-09-27,N
P-16964,Product_16964,Home,Furniture,Brand_75,45640.08,36154.88,2024-09-04,Y
P-16965,Product_16965,Fashion,Kids,Brand_5,3567.2,2038.42,2022-08-23,N
P-16966,Product_16966,Home,Furniture,Brand_37,608.91,346.79,2022-01-03,Y
P-16967,Product_16967,Fashion,Women,Brand_18,48951.14,27436.27,2024-08-16,N
P-16968,Product_16968,Grocery,Food,Brand_32,1248.9,865.43,2022-05-04,N
P-16969,Product_16969,Electronics,Mobile,Brand_11,33745.4,20267.74,2024-11-24,Y
P-16970,Product_16970,Home,Decor,Brand_39,26709.02,19186.84,2023-03-30,N
P-16971,Product_16971,Fashion,Women,Brand_7,33620.68,18201.33,2023-01-14,N
P-16972,Product_16972,Fashion,Kids,Brand_81,4177.94,2092.82,2023-05-22,Y
P-16973,Product_16973,Electronics,Mobile,Brand_6,37783.13,22015.34,2023-05-25,N
P-16974,Product_16974,Home,Decor,Brand_79,6928.41,4069.31,2024-07-20,N
P-16975,Product_16975,Home,Furniture,Brand_48,18531.21,12353.41,2024-08-17,N
P-16976,Product_16976,Home,Decor,Brand_54,5820.36,3671.16,2024-12-31,N
P-16977,Product_16977,Grocery,Beverages,Brand_30,7804.64,5524.15,2022-07-10,N
P-16978,Product_16978,Home,Decor,Brand_52,1348.82,785.08,2023-08-28,Y
P-16979,Product_16979,Grocery,Food,Brand_8,24253.35,19365.03,2022-10-02,Y
P-16980,Product_16980,Electronics,Mobile,Brand_4,6070.95,4070.63,2024-03-06,Y
P-16981,Product_16981,Grocery,Beverages,Brand_89,16837.37,13171.23,2024-08-28,Y
P-16982,Product_16982,Electronics,Laptop,Brand_97,24113.15,12249.82,2022-11-23,N
P-16983,Product_16983,Grocery,Food,Brand_91,9508.88,6205.19,2024-03-14,Y
P-16984,Product_16984,Fashion,Men,Brand_16,6165.81,3970.88,2024-01-22,Y
P-16985,Product_16985,Grocery,Food,Brand_38,11187.46,7148.66,2024-10-02,N
P-16986,Product_16986,Grocery,Food,Brand_14,36354.22,28183.8,2024-10-12,N
P-16987,Product_16987,Fashion,Kids,Brand_22,31546.57,16734.8,2024-11-07,N
P-16988,Product_16988,Grocery,Food,Brand_37,2257.96,1743.35,2023-03-20,Y
P-16989,Product_16989,Home,Furniture,Brand_39,18704.09,14782.45,2022-07-25,N
P-16990,Product_16990,Electronics,Mobile,Brand_82,48654.83,34351.17,2022-07-20,Y
P-16991,Product_16991,Electronics,Mobile,Brand_40,49807.2,29831.7,2022-01-19,N
P-16992,Product_16992,Electronics,Accessories,Brand_73,4743.85,3064.64,2023-05-01,Y
P-16993,Product_16993,Fashion,Men,Brand_11,18858.66,10097.79,2023-10-25,Y
P-16994,Product_16994,Fashion,Men,Brand_31,34060.13,17949.5,2024-05-26,N
P-16995,Product_16995,Electronics,Laptop,Brand_99,11781.96,7097.66,2022-04-07,Y
P-16996,Product_16996,Fashion,Women,Brand_7,14600.26,8183.08,2022-08-21,Y
P-16997,Product_16997,Electronics,Laptop,Brand_92,36185.89,20302.25,2023-05-09,Y
P-16998,Product_16998,Fashion,Men,Brand_38,25676.48,14138.91,2023-05-01,N
P-16999,Product_16999,Electronics,Accessories,Brand_96,47856.42,30263.22,2022-09-27,Y
P-17000,Product_17000,Home,Decor,Brand_53,28795.78,18520.21,2022-12-03,N
P-17001,Product_17001,Home,Decor,Brand_13,808.98,647.03,2022-09-20,Y
P-17002,Product_17002,Grocery,Beverages,Brand_21,40459.14,21759.52,2022-04-06,N
P-17003,Product_17003,Grocery,Food,Brand_18,12612.93,8669.86,2022-03-16,N
P-17004,Product_17004,Fashion,Men,Brand_25,48151.72,25382.19,2022-08-07,Y
P-17005,Product_17005,Fashion,Kids,Brand_19,1602.57,1259.75,2024-02-14,Y
P-17006,Product_17006,Grocery,Food,Brand_20,38267.7,29349.98,2023-10-10,N
P-17007,Product_17007,Electronics,Laptop,Brand_5,42758.19,32178.65,2024-01-09,Y
P-17008,Product_17008,Grocery,Food,Brand_100,1237.77,697.93,2022-07-19,N
P-17009,Product_17009,Fashion,Men,Brand_90,46803.77,28838.29,2023-05-29,Y
P-17010,Product_17010,Electronics,Accessories,Brand_8,1835.65,998.56,2022-08-31,N
P-17011,Product_17011,Grocery,Food,Brand_69,30141.9,18840.79,2024-06-25,Y
P-17012,Product_17012,Electronics,Laptop,Brand_83,42238.31,26424.25,2023-01-12,N
P-17013,Product_17013,Electronics,Accessories,Brand_75,2336.45,1850.27,2022-07-22,N
P-17014,Product_17014,Grocery,Food,Brand_57,13098.62,7912.07,2024-02-07,Y
P-17015,Product_17015,Home,Decor,Brand_62,2338.46,1329.03,2022-10-16,N
P-17016,Product_17016,Grocery,Beverages,Brand_30,8904.02,5695.06,2024-06-30,Y
P-17017,Product_17017,Grocery,Food,Brand_92,24464.66,19250.1,2024-02-11,Y
P-17018,Product_17018,Home,Furniture,Brand_15,11969.78,9213.59,2022-07-14,N
P-17019,Product_17019,Home,Furniture,Brand_21,5336.66,2844.67,2023-11-12,N
P-17020,Product_17020,Electronics,Laptop,Brand_11,22721.98,16173.33,2022-10-19,Y
P-17021,Product_17021,Fashion,Women,Brand_45,42302.07,22272.13,2024-01-10,Y
P-17022,Product_17022,Fashion,Women,Brand_58,5977.1,4776.21,2023-11-05,Y
P-17023,Product_17023,Home,Decor,Brand_19,8873.52,5873.45,2024-09-30,N
P-17024,Product_17024,Fashion,Men,Brand_36,29309.46,16525.76,2022-01-06,Y
P-17025,Product_17025,Home,Decor,Brand_50,10093.85,5138.4,2023-09-05,Y
P-17026,Product_17026,Grocery,Beverages,Brand_42,15099.13,9631.93,2024-04-29,Y
P-17027,Product_17027,Home,Furniture,Brand_53,17723.55,11784.53,2024-09-13,N
P-17028,Product_17028,Fashion,Kids,Brand_20,47998.19,36743.79,2024-07-06,Y
P-17029,Product_17029,Electronics,Mobile,Brand_20,21162.29,12202.91,2022-08-16,Y
P-17030,Product_17030,Home,Decor,Brand_48,43056.87,24724.15,2023-07-20,Y
P-17031,Product_17031,Electronics,Mobile,Brand_33,12609.38,9386.79,2023-02-11,Y
P-17032,Product_17032,Electronics,Accessories,Brand_94,23704.64,14043.29,2022-10-03,N
P-17033,Product_17033,Electronics,Accessories,Brand_47,2971.31,1539.43,2022-11-13,Y
P-17034,Product_17034,Electronics,Mobile,Brand_49,7730.34,4943.32,2023-04-12,N
P-17035,Product_17035,Electronics,Mobile,Brand_39,17626.63,11654.54,2022-01-19,N
P-17036,Product_17036,Fashion,Kids,Brand_52,11452.04,8365.82,2022-01-22,N
P-17037,Product_17037,Fashion,Men,Brand_8,33782.05,21906.11,2024-11-14,N
P-17038,Product_17038,Home,Furniture,Brand_2,28440.1,22469.66,2024-09-07,Y
P-17039,Product_17039,Home,Decor,Brand_7,37385.36,26567.26,2024-06-07,Y
P-17040,Product_17040,Home,Furniture,Brand_16,7013.35,5377.83,2022-05-06,N
P-17041,Product_17041,Home,Furniture,Brand_92,15124.83,8885.69,2023-03-07,Y
P-17042,Product_17042,Electronics,Laptop,Brand_18,2578.43,1923.75,2022-12-23,Y
P-17043,Product_17043,Fashion,Men,Brand_71,40719.67,24838.18,2024-12-13,Y
P-17044,Product_17044,Fashion,Men,Brand_25,15509.03,11690.2,2022-07-29,Y
P-17045,Product_17045,Home,Furniture,Brand_49,44786.89,33957.41,2024-08-25,N
P-17046,Product_17046,Grocery,Beverages,Brand_52,32076.92,23770.32,2022-08-28,N
P-17047,Product_17047,Home,Furniture,Brand_76,26180.61,19794.52,2022-05-02,Y
P-17048,Product_17048,Home,Furniture,Brand_96,39327.08,21232.71,2023-10-19,Y
P-17049,Product_17049,Grocery,Food,Brand_4,40502.25,29104.26,2022-04-07,Y
P-17050,Product_17050,Electronics,Accessories,Brand_38,4391.14,2655.21,2023-04-09,Y
P-17051,Product_17051,Electronics,Accessories,Brand_13,19048.47,11467.8,2024-05-11,Y
P-17052,Product_17052,Fashion,Kids,Brand_66,32156.2,16106.9,2022-04-18,N
P-17053,Product_17053,Fashion,Women,Brand_20,15888.01,9358.21,2023-06-23,N
P-17054,Product_17054,Home,Decor,Brand_7,1435.94,788.52,2022-01-30,N
P-17055,Product_17055,Grocery,Beverages,Brand_61,15045.14,8561.84,2022-07-27,N
P-17056,Product_17056,Electronics,Laptop,Brand_9,46486.27,36056.53,2023-03-04,Y
P-17057,Product_17057,Fashion,Kids,Brand_84,39883.7,21753.46,2022-04-24,Y
P-17058,Product_17058,Electronics,Laptop,Brand_55,23321.75,14864.24,2024-07-31,Y
P-17059,Product_17059,Electronics,Accessories,Brand_98,33422.96,25219.86,2022-03-31,Y
P-17060,Product_17060,Home,Furniture,Brand_98,10931.66,6229.98,2022-07-30,Y
P-17061,Product_17061,Grocery,Beverages,Brand_100,16811.82,9383.87,2023-05-19,N
P-17062,Product_17062,Electronics,Laptop,Brand_36,14338.5,7762.73,2024-05-03,Y
P-17063,Product_17063,Electronics,Laptop,Brand_90,28425.57,14828.12,2022-11-29,N
P-17064,Product_17064,Grocery,Beverages,Brand_8,11485.11,8429.37,2024-07-19,Y
P-17065,Product_17065,Grocery,Food,Brand_17,42652.61,25086.36,2024-12-03,Y
P-17066,Product_17066,Fashion,Kids,Brand_23,34394.67,22561.57,2024-08-22,N
P-17067,Product_17067,Home,Furniture,Brand_82,22577.75,14084.09,2023-12-07,N
P-17068,Product_17068,Home,Furniture,Brand_43,28406.71,16698.86,2024-05-17,Y
P-17069,Product_17069,Electronics,Laptop,Brand_16,47570.16,27484.45,2024-03-10,N
P-17070,Product_17070,Electronics,Mobile,Brand_86,20580.94,13640.92,2022-08-19,N
P-17071,Product_17071,Grocery,Food,Brand_44,19633.42,11581.91,2022-12-24,N
P-17072,Product_17072,Fashion,Kids,Brand_31,35780.38,18889.59,2023-01-23,Y
P-17073,Product_17073,Grocery,Beverages,Brand_62,21351.57,11504.13,2023-12-25,N
P-17074,Product_17074,Grocery,Food,Brand_78,1580.62,1186.16,2024-06-02,Y
P-17075,Product_17075,Grocery,Food,Brand_60,23285.21,16966.55,2022-02-07,N
P-17076,Product_17076,Fashion,Women,Brand_6,41137.63,31855.6,2024-08-22,N
P-17077,Product_17077,Home,Decor,Brand_21,11972.48,6449.55,2022-01-26,Y
P-17078,Product_17078,Fashion,Kids,Brand_12,5289.6,3947.33,2023-06-20,Y
P-17079,Product_17079,Fashion,Men,Brand_81,25840.06,14145.54,2023-01-23,Y
P-17080,Product_17080,Grocery,Beverages,Brand_83,35597.55,20989.6,2023-04-20,N
P-17081,Product_17081,Electronics,Mobile,Brand_37,1468.4,797.27,2024-12-19,N
P-17082,Product_17082,Grocery,Food,Brand_32,22876.75,12296.63,2022-10-04,N
P-17083,Product_17083,Home,Decor,Brand_51,41533.5,29813.7,2023-10-21,Y
P-17084,Product_17084,Fashion,Men,Brand_16,21624.18,13324.29,2022-03-30,Y
P-17085,Product_17085,Electronics,Laptop,Brand_2,1856.38,1370.97,2024-07-19,Y
P-17086,Product_17086,Grocery,Food,Brand_26,3304.7,1980.48,2023-07-11,Y
P-17087,Product_17087,Fashion,Men,Brand_97,26264.35,20559.56,2024-07-31,Y
P-17088,Product_17088,Electronics,Laptop,Brand_47,43153.78,25024.39,2024-01-29,Y
P-17089,Product_17089,Electronics,Laptop,Brand_17,45434.44,31905.09,2024-11-29,N
P-17090,Product_17090,Electronics,Laptop,Brand_99,34173.07,21657.07,2023-12-08,Y
P-17091,Product_17091,Home,Furniture,Brand_98,3249.21,1860.49,2022-11-12,Y
P-17092,Product_17092,Electronics,Mobile,Brand_39,33492.48,17823.85,2022-06-20,Y
P-17093,Product_17093,Fashion,Women,Brand_78,17779.56,10988.13,2023-06-21,N
P-17094,Product_17094,Fashion,Women,Brand_66,33484.03,22177.98,2022-03-22,Y
P-17095,Product_17095,Home,Decor,Brand_33,18192.24,10394.0,2022-06-07,Y
P-17096,Product_17096,Grocery,Beverages,Brand_6,42269.92,26151.11,2023-02-19,Y
P-17097,Product_17097,Electronics,Mobile,Brand_10,23275.68,15823.53,2022-07-09,N
P-17098,Product_17098,Grocery,Beverages,Brand_81,2209.14,1117.06,2023-09-03,N
P-17099,Product_17099,Electronics,Mobile,Brand_80,39770.24,20088.85,2024-03-31,N
P-17100,Product_17100,Grocery,Beverages,Brand_81,15501.97,8246.76,2024-07-21,N
P-17101,Product_17101,Grocery,Food,Brand_7,42673.54,23063.72,2023-08-29,Y
P-17102,Product_17102,Fashion,Men,Brand_99,20274.88,14683.25,2022-11-11,Y
P-17103,Product_17103,Fashion,Men,Brand_68,22910.22,13876.84,2024-08-20,N
P-17104,Product_17104,Home,Decor,Brand_24,27382.29,17114.03,2023-01-14,Y
P-17105,Product_17105,Electronics,Mobile,Brand_27,26276.74,14965.59,2023-03-25,N
P-17106,Product_17106,Electronics,Accessories,Brand_45,36086.44,27200.33,2023-09-12,Y
P-17107,Product_17107,Fashion,Women,Brand_45,21783.38,11409.77,2022-10-06,N
P-17108,Product_17108,Electronics,Mobile,Brand_61,17076.97,13519.6,2023-04-09,Y
P-17109,Product_17109,Fashion,Kids,Brand_2,28996.22,15146.06,2023-07-14,N
P-17110,Product_17110,Grocery,Beverages,Brand_26,39725.47,31228.94,2024-12-16,Y
P-17111,Product_17111,Fashion,Kids,Brand_88,10059.23,6617.59,2024-10-12,N
P-17112,Product_17112,Home,Decor,Brand_93,20145.48,12583.41,2023-05-25,N
P-17113,Product_17113,Fashion,Women,Brand_41,47010.19,26996.83,2024-08-05,Y
P-17114,Product_17114,Fashion,Men,Brand_10,15468.35,10275.51,2024-10-26,Y
P-17115,Product_17115,Home,Decor,Brand_85,11256.29,7978.42,2022-08-22,N
P-17116,Product_17116,Electronics,Laptop,Brand_39,15882.32,9061.6,2022-03-05,N
P-17117,Product_17117,Electronics,Mobile,Brand_23,21603.66,12322.53,2022-03-11,Y
P-17118,Product_17118,Home,Decor,Brand_65,29002.51,22778.39,2024-11-23,Y
P-17119,Product_17119,Grocery,Beverages,Brand_71,17461.83,10145.72,2022-11-29,Y
P-17120,Product_17120,Electronics,Accessories,Brand_35,15440.3,10243.76,2022-09-05,N
P-17121,Product_17121,Home,Decor,Brand_29,22865.19,12601.83,2023-12-21,N
P-17122,Product_17122,Fashion,Kids,Brand_82,743.26,571.32,2022-10-16,N
P-17123,Product_17123,Home,Furniture,Brand_98,15035.56,11818.88,2022-05-24,Y
P-17124,Product_17124,Grocery,Beverages,Brand_30,47689.23,35859.99,2022-01-23,N
P-17125,Product_17125,Fashion,Men,Brand_96,38299.99,29114.56,2024-03-31,N
P-17126,Product_17126,Fashion,Kids,Brand_98,7584.95,4199.7,2022-08-28,N
P-17127,Product_17127,Grocery,Food,Brand_5,32486.57,20847.66,2023-03-31,N
P-17128,Product_17128,Electronics,Mobile,Brand_80,15958.3,12713.36,2024-03-14,N
P-17129,Product_17129,Grocery,Food,Brand_3,49914.29,36243.07,2024-10-12,N
P-17130,Product_17130,Home,Decor,Brand_92,29990.89,19368.22,2023-04-23,N
P-17131,Product_17131,Home,Furniture,Brand_19,41797.12,21119.99,2022-10-22,N
P-17132,Product_17132,Fashion,Men,Brand_79,10368.96,8061.78,2024-11-01,N
P-17133,Product_17133,Grocery,Beverages,Brand_28,49218.63,27580.01,2024-08-12,Y
P-17134,Product_17134,Home,Furniture,Brand_55,17164.21,10940.54,2022-03-23,Y
P-17135,Product_17135,Home,Furniture,Brand_90,11322.83,6404.38,2023-09-01,Y
P-17136,Product_17136,Home,Decor,Brand_12,24512.48,19435.85,2024-04-06,Y
P-17137,Product_17137,Electronics,Mobile,Brand_75,20877.46,16461.12,2024-12-14,Y
P-17138,Product_17138,Grocery,Beverages,Brand_21,31441.74,24551.97,2023-08-24,N
P-17139,Product_17139,Electronics,Laptop,Brand_26,9134.11,4798.37,2023-11-10,N
P-17140,Product_17140,Grocery,Beverages,Brand_58,8916.22,5802.01,2024-10-24,N
P-17141,Product_17141,Fashion,Men,Brand_98,18400.28,13779.64,2024-07-16,Y
P-17142,Product_17142,Home,Furniture,Brand_49,29695.36,19264.02,2024-08-12,N
P-17143,Product_17143,Electronics,Accessories,Brand_27,9899.52,6575.58,2024-11-19,Y
P-17144,Product_17144,Electronics,Accessories,Brand_3,36896.92,24092.36,2024-05-20,Y
P-17145,Product_17145,Grocery,Beverages,Brand_10,1406.82,866.6,2022-12-31,N
P-17146,Product_17146,Electronics,Laptop,Brand_11,19988.48,14466.26,2022-08-01,N
P-17147,Product_17147,Electronics,Laptop,Brand_63,16118.42,9594.71,2022-01-20,N
P-17148,Product_17148,Home,Decor,Brand_94,38750.61,26890.49,2024-07-09,N
P-17149,Product_17149,Electronics,Accessories,Brand_22,45938.16,26776.78,2022-04-14,N
P-17150,Product_17150,Home,Furniture,Brand_20,8257.12,6363.29,2022-04-06,N
P-17151,Product_17151,Grocery,Beverages,Brand_41,36529.36,28127.02,2023-09-19,N
P-17152,Product_17152,Fashion,Kids,Brand_63,28547.39,14966.78,2022-07-05,N
P-17153,Product_17153,Electronics,Accessories,Brand_10,4595.77,3608.28,2022-12-24,N
P-17154,Product_17154,Electronics,Accessories,Brand_87,14223.79,8077.34,2023-06-27,N
P-17155,Product_17155,Electronics,Mobile,Brand_58,17776.82,11331.07,2023-08-17,N
P-17156,Product_17156,Home,Decor,Brand_86,28972.07,15570.02,2024-05-06,Y
P-17157,Product_17157,Grocery,Beverages,Brand_28,15747.27,12281.11,2023-02-12,N
P-17158,Product_17158,Fashion,Men,Brand_46,16764.14,10624.61,2023-05-28,Y
P-17159,Product_17159,Fashion,Men,Brand_13,6339.24,3179.55,2022-04-16,N
P-17160,Product_17160,Grocery,Beverages,Brand_76,2218.54,1700.26,2022-01-20,N
P-17161,Product_17161,Electronics,Mobile,Brand_37,34676.93,23497.62,2024-10-19,Y
P-17162,Product_17162,Home,Decor,Brand_82,40456.22,31864.79,2024-01-12,N
P-17163,Product_17163,Electronics,Mobile,Brand_68,11430.68,8519.05,2024-12-27,N
P-17164,Product_17164,Fashion,Men,Brand_14,12397.33,6825.66,2024-03-19,N
P-17165,Product_17165,Grocery,Food,Brand_16,22736.04,13613.84,2024-09-23,Y
P-17166,Product_17166,Grocery,Beverages,Brand_18,36358.25,25762.36,2022-05-09,Y
P-17167,Product_17167,Fashion,Women,Brand_65,29770.25,21903.07,2022-04-08,N
P-17168,Product_17168,Home,Furniture,Brand_77,34891.65,17948.17,2023-07-28,Y
P-17169,Product_17169,Fashion,Men,Brand_67,17220.29,9691.58,2022-10-25,Y
P-17170,Product_17170,Grocery,Beverages,Brand_62,36969.37,22551.23,2024-06-03,Y
P-17171,Product_17171,Grocery,Beverages,Brand_68,27319.67,21067.9,2024-05-17,Y
P-17172,Product_17172,Home,Furniture,Brand_80,8893.85,6469.12,2022-07-10,Y
P-17173,Product_17173,Fashion,Kids,Brand_76,4068.77,2682.01,2023-05-21,Y
P-17174,Product_17174,Grocery,Food,Brand_20,8872.74,4728.41,2022-12-16,Y
P-17175,Product_17175,Fashion,Men,Brand_95,26196.72,15100.22,2022-12-08,N
P-17176,Product_17176,Electronics,Laptop,Brand_39,32285.82,25142.0,2022-05-16,Y
P-17177,Product_17177,Home,Decor,Brand_89,25516.38,14321.82,2022-12-01,N
P-17178,Product_17178,Grocery,Food,Brand_85,35488.72,21222.02,2023-12-09,N
P-17179,Product_17179,Fashion,Women,Brand_6,33028.09,17576.45,2024-09-21,Y
P-17180,Product_17180,Home,Furniture,Brand_51,42755.17,25680.43,2023-03-25,N
P-17181,Product_17181,Electronics,Laptop,Brand_6,48872.07,26008.14,2024-02-21,N
P-17182,Product_17182,Electronics,Accessories,Brand_37,30979.01,21853.87,2023-07-11,N
P-17183,Product_17183,Fashion,Kids,Brand_47,5781.22,4214.44,2023-10-17,N
P-17184,Product_17184,Grocery,Food,Brand_42,33325.63,26644.39,2022-08-26,Y
P-17185,Product_17185,Fashion,Women,Brand_94,31725.53,16018.28,2023-12-10,N
P-17186,Product_17186,Electronics,Mobile,Brand_87,35355.06,28112.6,2023-01-10,Y
P-17187,Product_17187,Home,Decor,Brand_28,2180.74,1095.2,2022-11-26,N
P-17188,Product_17188,Electronics,Laptop,Brand_89,26273.06,19155.67,2023-09-01,N
P-17189,Product_17189,Fashion,Women,Brand_94,9852.38,6115.57,2022-04-03,N
P-17190,Product_17190,Fashion,Kids,Brand_21,15762.08,11687.73,2024-03-02,Y
P-17191,Product_17191,Electronics,Laptop,Brand_20,41608.45,27339.91,2023-10-17,N
P-17192,Product_17192,Grocery,Beverages,Brand_39,9355.7,5911.69,2023-08-06,Y
P-17193,Product_17193,Electronics,Laptop,Brand_68,21687.76,12268.46,2022-11-04,N
P-17194,Product_17194,Fashion,Women,Brand_82,21729.9,12497.16,2022-07-16,N
P-17195,Product_17195,Grocery,Beverages,Brand_24,30585.33,16751.38,2022-05-01,N
P-17196,Product_17196,Electronics,Mobile,Brand_62,32431.72,24304.07,2022-05-15,N
P-17197,Product_17197,Grocery,Food,Brand_40,44068.37,26761.4,2022-07-29,N
P-17198,Product_17198,Home,Furniture,Brand_96,27823.84,15185.13,2024-04-25,N
P-17199,Product_17199,Grocery,Food,Brand_40,11314.72,7410.86,2024-04-27,N
P-17200,Product_17200,Home,Furniture,Brand_92,5571.28,4075.21,2023-11-14,Y
P-17201,Product_17201,Electronics,Mobile,Brand_75,6645.05,5007.11,2024-09-28,Y
P-17202,Product_17202,Fashion,Men,Brand_70,27300.35,19086.71,2023-03-18,Y
P-17203,Product_17203,Home,Decor,Brand_82,32470.55,25453.31,2023-08-11,Y
P-17204,Product_17204,Fashion,Women,Brand_72,16020.42,10817.65,2024-02-01,Y
P-17205,Product_17205,Home,Decor,Brand_3,15799.21,9999.75,2024-03-09,N
P-17206,Product_17206,Home,Decor,Brand_37,25163.31,19241.25,2023-11-19,Y
P-17207,Product_17207,Home,Decor,Brand_49,21911.73,12640.19,2024-01-23,N
P-17208,Product_17208,Fashion,Women,Brand_83,34767.01,17758.83,2023-03-28,N
P-17209,Product_17209,Fashion,Kids,Brand_67,28333.05,16351.29,2023-07-22,Y
P-17210,Product_17210,Electronics,Mobile,Brand_20,11264.3,8884.01,2023-08-25,N
P-17211,Product_17211,Electronics,Accessories,Brand_83,16316.67,12742.92,2024-01-30,Y
P-17212,Product_17212,Home,Decor,Brand_13,16165.73,8303.47,2022-03-01,Y
P-17213,Product_17213,Fashion,Men,Brand_29,32476.9,22636.92,2023-09-10,N
P-17214,Product_17214,Fashion,Kids,Brand_47,25173.25,16982.13,2022-10-23,N
P-17215,Product_17215,Fashion,Women,Brand_50,46875.82,24234.29,2023-07-18,N
P-17216,Product_17216,Grocery,Beverages,Brand_55,13186.12,9515.25,2022-05-24,Y
P-17217,Product_17217,Fashion,Kids,Brand_52,12317.38,7616.83,2024-05-18,Y
P-17218,Product_17218,Fashion,Women,Brand_40,11586.85,7240.97,2024-03-13,Y
P-17219,Product_17219,Home,Furniture,Brand_24,13106.03,7970.72,2023-09-27,N
P-17220,Product_17220,Fashion,Women,Brand_23,43753.36,33291.17,2023-07-27,Y
P-17221,Product_17221,Electronics,Mobile,Brand_79,26879.9,13526.39,2024-06-09,Y
P-17222,Product_17222,Grocery,Food,Brand_16,48672.69,30756.13,2022-04-22,Y
P-17223,Product_17223,Home,Furniture,Brand_20,33110.02,18042.41,2022-11-07,Y
P-17224,Product_17224,Fashion,Kids,Brand_32,29629.59,18738.28,2023-06-22,N
P-17225,Product_17225,Grocery,Beverages,Brand_14,8077.62,4934.11,2023-05-25,Y
P-17226,Product_17226,Home,Furniture,Brand_13,49358.18,36924.83,2024-09-04,Y
P-17227,Product_17227,Fashion,Women,Brand_54,18360.39,10619.98,2024-12-30,N
P-17228,Product_17228,Fashion,Women,Brand_21,18288.81,9448.51,2024-03-08,Y
P-17229,Product_17229,Electronics,Mobile,Brand_69,41193.41,27297.1,2023-01-27,N
P-17230,Product_17230,Grocery,Beverages,Brand_39,27701.85,16936.15,2023-06-17,N
P-17231,Product_17231,Fashion,Women,Brand_69,29637.46,22861.89,2022-02-28,N
P-17232,Product_17232,Fashion,Women,Brand_61,47397.95,27624.37,2024-11-13,Y
P-17233,Product_17233,Grocery,Food,Brand_7,23308.03,13243.13,2023-02-01,Y
P-17234,Product_17234,Electronics,Mobile,Brand_49,38610.67,28919.83,2024-04-26,N
P-17235,Product_17235,Electronics,Accessories,Brand_3,33452.04,17932.87,2022-06-18,N
P-17236,Product_17236,Home,Furniture,Brand_47,43931.62,29935.44,2022-02-02,N
P-17237,Product_17237,Grocery,Food,Brand_74,29840.61,16704.81,2023-09-21,Y
P-17238,Product_17238,Grocery,Beverages,Brand_31,39056.32,26664.92,2023-11-26,Y
P-17239,Product_17239,Fashion,Women,Brand_33,5524.66,2863.46,2023-09-03,Y
P-17240,Product_17240,Home,Furniture,Brand_19,36807.95,20220.94,2024-09-13,N
P-17241,Product_17241,Fashion,Women,Brand_33,11792.1,7339.64,2022-10-30,N
P-17242,Product_17242,Home,Decor,Brand_47,43119.73,23500.05,2024-07-10,Y
P-17243,Product_17243,Home,Decor,Brand_44,14737.21,8595.61,2024-06-19,Y
P-17244,Product_17244,Electronics,Accessories,Brand_47,49271.23,38465.05,2022-05-10,Y
P-17245,Product_17245,Electronics,Laptop,Brand_12,6235.55,3404.72,2023-06-05,N
P-17246,Product_17246,Grocery,Food,Brand_42,43281.41,27191.08,2024-12-18,N
P-17247,Product_17247,Electronics,Mobile,Brand_67,49907.99,35309.18,2023-01-07,N
P-17248,Product_17248,Home,Decor,Brand_48,39839.62,30907.04,2022-08-01,Y
P-17249,Product_17249,Fashion,Kids,Brand_89,40642.18,23065.85,2024-04-04,N
P-17250,Product_17250,Electronics,Accessories,Brand_98,17727.19,14030.17,2023-03-14,Y
P-17251,Product_17251,Electronics,Laptop,Brand_43,12950.02,7691.89,2024-12-07,Y
P-17252,Product_17252,Fashion,Women,Brand_99,836.98,556.61,2024-09-06,Y
